tic,datafqtr,atq,cshoq,niq,prccq
MCHP,2018Q2,18667.1,236.208,96.3,78.91
MCHP,2018Q3,18155.7,236.963,49.2,71.92
MCHP,2018Q4,18350,237.59,174.7,82.96
MCHP,2019Q1,18246.4,238.035,50.7,86.7
MCHP,2019Q2,17858.5,238.763,108.9,92.91
MCHP,2019Q3,17588.6,239.535,311.1,104.72
MCHP,2019Q4,17426.1,245.326,99.9,67.8
MCHP,2020Q1,17028.1,252.45,123.6,105.31
MCHP,2020Q2,16770.9,260.255,73.6,102.76
MCHP,2020Q3,16576.1,269.258,36.2,138.11
MCHP,2020Q4,16478.8,273.529,116,155.22
MCHP,2021Q1,16277.8,274.04,252.8,149.74
MCHP,2021Q2,16215,277.435,242,153.49
MCHP,2021Q3,16047.2,555.989,352.8,87.06
MCHP,2021Q4,16199.5,554.501,437.9,75.14
MCHP,2022Q1,16208.4,552.484,507.2,58.08
MCHP,2022Q2,16141.1,550.009,546.2,61.03
MCHP,2022Q3,16116.1,547.792,580.3,70.25
MCHP,2022Q4,16370.3,545.46,604,83.78
MCHP,2023Q1,16494.6,544.334,666.4,89.59
MCHP,2023Q2,16601.4,541.044,666.6,78.05
MCHP,2023Q3,16143,540.388,419.2,90.18
MCHP,2023Q4,15873.2,536.664,154.7,89.71
SANM,2012Q3,3032.921,81.575,8.948,8.19
SANM,2012Q4,3167.786,81.635,164.15,8.51
SANM,2013Q1,3079.352,82.516,0.621,11.07
SANM,2013Q2,2964.828,82.516,21.191,11.37
SANM,2013Q3,2979.046,83.631,18.738,14.35
SANM,2013Q4,2995.848,84.153,38.801,17.49
SANM,2014Q1,3030.2,82.782,23.101,16.7
SANM,2014Q2,3020.211,82.319,20.84,17.45
SANM,2014Q3,3290.105,82.64,20.721,22.78
SANM,2014Q4,3313.089,82.157,132.503,20.86
SANM,2015Q1,3225.732,83.176,22.656,23.53
SANM,2015Q2,3116.453,82.626,14.748,24.19
SANM,2015Q3,3156.845,80.456,24.475,20.16
SANM,2015Q4,3493.264,78.058,315.382,21.37
SANM,2016Q1,3431.226,77.184,27.138,20.58
SANM,2016Q2,3598.334,73.633,30.361,23.38
SANM,2016Q3,3578.386,73.906,29.534,26.81
SANM,2016Q4,3625.222,73.031,100.805,28.47
SANM,2017Q1,3667.987,74.293,44.864,36.65
SANM,2017Q2,3720.108,75.535,31.717,40.6
SANM,2017Q3,3808.856,75.372,36.404,38.1
SANM,2017Q4,3847.363,71.664,25.848,37.15
SANM,2018Q1,3758.58,71.246,-154.91,33
SANM,2018Q2,3779.355,68.602,24.632,26.15
SANM,2018Q3,3892.528,67.961,33.963,29.3
SANM,2018Q4,4085.133,67.777,0.782,27.6
SANM,2019Q1,4316.853,68.356,37.952,24.06
SANM,2019Q2,4206.687,68.99,40.885,28.85
SANM,2019Q3,4019.957,69.578,42.921,30.28
SANM,2019Q4,3905.513,69.72,19.757,32.11
SANM,2020Q1,3829.735,70.457,38.345,34.24
SANM,2020Q2,4360.185,68.202,4.882,27.28
SANM,2020Q3,4474.699,67.741,44.88,25.04
SANM,2020Q4,3772.656,64.999,51.606,27.05
SANM,2021Q1,3779.734,64.886,48.021,31.89
SANM,2021Q2,3770.229,65.089,47.037,41.38
SANM,2021Q3,4002.59,65.085,117.375,38.96
SANM,2021Q4,4206.719,64.307,56.565,38.54
SANM,2022Q1,4502.01,63.32,56.177,41.46
SANM,2022Q2,4649.914,60.787,48.621,40.42
SANM,2022Q3,4743.672,57.79,77.222,40.73
SANM,2022Q4,4835.531,57.394,58.364,46.08
SANM,2023Q1,5272.16,57.6,92.014,57.29
SANM,2023Q2,5029.456,58.158,79.621,60.99
SANM,2023Q3,4957.892,57.219,76.494,60.27
SANM,2023Q4,4873.968,56.833,61.841,54.28
SANM,2024Q1,4616.976,54.914,57.068,51.37
SANM,2024Q2,4686.263,55.448,52.485,62.18
SPNS,2012Q2,159.3,39.681,2.602,3.6
SPNS,2012Q3,162.732,39.681,3.473,3.64
SPNS,2012Q4,162.584,38.68,3.317,4
SPNS,2013Q1,168.346,38.68,2.633,5.44
SPNS,2013Q2,172.115,38.68,2.677,5.74
SPNS,2013Q3,178.175,39.366,2.873,6.05
SPNS,2013Q4,222.428,46.015,3.421,7.71
SPNS,2014Q1,227.603,46.015,3.022,8.11
SPNS,2014Q2,234.33,46.015,3.105,8
SPNS,2014Q3,228.714,46.015,3.712,7.4
SPNS,2014Q4,228.823,47.679,4.624,7.37
SPNS,2015Q1,227.826,47.679,4.729,8.2
SPNS,2015Q2,239.456,47.931,4.725,10.38
SPNS,2015Q3,238.223,48.755,4.69,11.52
SPNS,2015Q4,242.271,48.76,5.872,10.2
SPNS,2016Q1,257.019,48.929,4.887,11.98
SPNS,2016Q2,252.306,48.985,5.333,11.71
SPNS,2016Q3,259.819,49.011,5.305,12.77
SPNS,2016Q4,257.851,49.036,3.811,14.34
SPNS,2017Q1,341.074,49.036,-2.212,12.88
SPNS,2017Q2,347.709,49.036,-3.578,11.19
SPNS,2017Q3,382.501,49.036,2.945,13.2
SPNS,2017Q4,373.619,49.759,3.197,11.52
SPNS,2018Q1,383.927,49.759,2.836,8.53
SPNS,2018Q2,375.247,49.759,2.014,9.77
SPNS,2018Q3,388.74,49.759,5.183,13.21
SPNS,2018Q4,378.865,49.982,3.752,11.03
SPNS,2019Q1,417.776,49.982,5.155,15.28
SPNS,2019Q2,446.989,49.982,6.84,16.62
SPNS,2019Q3,447.567,49.982,7.418,19.64
SPNS,2019Q4,452.421,50.16,6.834,23
SPNS,2020Q1,468.323,50.16,6.82,19.02
SPNS,2020Q2,527.294,50.16,9.297,27.98
SPNS,2020Q3,550.083,50.16,9.339,30.58
SPNS,2020Q4,714.161,54.662,8.319,30.61
SPNS,2021Q1,696.553,54.662,9.835,31.79
SPNS,2021Q2,694.504,54.662,10.403,26.27
SPNS,2021Q3,699.884,54.662,13.269,28.78
SPNS,2021Q4,714.993,55.065,13.664,34.45
SPNS,2022Q1,707.883,55.065,13.926,25.39
SPNS,2022Q2,655.413,55.065,11.91,24.19
SPNS,2022Q3,642.155,55.065,13.393,19.18
SPNS,2022Q4,668.344,55.14,13.366,18.48
SPNS,2023Q1,663.318,55.14,14.196,21.72
SPNS,2023Q2,653.045,55.14,15.403,26.6
SPNS,2023Q3,650.153,55.14,15.872,28.43
SPNS,2023Q4,689.624,55.733,16.973,28.94
SPNS,2024Q1,683.799,55.733,17.36,32.16
CNDT,2017Q1,7700,203.64,-6,16.78
CNDT,2017Q2,7648,209.355,-4,15.94
CNDT,2017Q3,7547,210.372,-17,15.67
CNDT,2017Q4,7548,210.44,208,16.16
CNDT,2018Q1,7511,210.494,-50,18.64
CNDT,2018Q2,7436,210.528,11,18.17
CNDT,2018Q3,6730,211.277,-237,22.52
CNDT,2018Q4,6680,211.306,-140,10.63
CNDT,2019Q1,6663,211.623,-308,13.83
CNDT,2019Q2,5303,210.417,-1029,9.59
CNDT,2019Q3,5114,211.364,-16,6.22
CNDT,2019Q4,4514,211.511,-581,6.2
CNDT,2020Q1,4394,209.058,-49,2.45
CNDT,2020Q2,4326,209.225,-51,2.39
CNDT,2020Q3,4360,209.273,-7,3.18
CNDT,2020Q4,4256,212.074,-11,4.8
CNDT,2021Q1,4150,212.389,-11,6.66
CNDT,2021Q2,4123,212.556,12,7.5
CNDT,2021Q3,4092,212.672,11,6.59
CNDT,2021Q4,4036,215.381,-40,5.34
CNDT,2022Q1,3979,215.604,136,5.16
CNDT,2022Q2,3900,215.705,0,4.32
CNDT,2022Q3,3921,215.803,15,3.34
CNDT,2022Q4,3571,218.348,-333,4.05
CNDT,2023Q1,3503,218.443,-6,3.43
CNDT,2023Q2,3453,218.246,-7,3.4
CNDT,2023Q3,3146,216.287,-289,3.48
CNDT,2023Q4,3162,211.509,6,3.65
CNDT,2024Q1,3058,206.685,99,3.38
TRVG,2016Q4,1062.846,239.035,3.806,11.75
TRVG,2017Q1,1137.901,239.117,5.6,13.03
TRVG,2017Q2,1269.591,239.255,-2.225,23.66
TRVG,2017Q3,1275.334,350.707,-6.816,10.85
TRVG,2017Q4,1296.517,350.716,-11.564,6.84
TRVG,2018Q1,1358.74,350.778,-26.855,6.95
TRVG,2018Q2,1256.164,350.795,-22.769,4.54
TRVG,2018Q3,1258.284,350.845,11.887,6.16
TRVG,2018Q4,1254.285,351.248,13.134,5.63
TRVG,2019Q1,1244.886,351.797,8.786,4.32
TRVG,2019Q2,1288.214,351.859,6.847,4.21
TRVG,2019Q3,1210.932,352.321,-0.334,4.11
TRVG,2019Q4,1243.391,352.505,3.959,2.62
TRVG,2020Q1,970.63,353.013,-235.447,1.46
TRVG,2020Q2,949.629,353.301,-28.381,1.97
TRVG,2020Q3,986.062,353.671,-14.16,1.55
TRVG,2020Q4,1001.553,354.156,-17.787,2.42
TRVG,2021Q1,926.389,356.809,-7.911,4.3
TRVG,2021Q2,961.651,357.822,-3.98,3.31
TRVG,2021Q3,941.109,358.252,6.674,2.47
TRVG,2021Q4,949.12,358.668,17.391,2.18
TRVG,2022Q1,957.714,359.669,-11.882,2.36
TRVG,2022Q2,828.007,360.161,-61.816,1.49
TRVG,2022Q3,698.391,361.076,-61.264,1.16
TRVG,2022Q4,739.134,341.782,-1.001,1.35
TRVG,2023Q1,757.814,342.558,10.742,1.51
TRVG,2023Q2,780.733,345.356,6.359,1.32
TRVG,2023Q3,549.052,346.227,-193.817,1.05
TRVG,2023Q4,359.314,69.679,-5.087,2.44
TRVG,2024Q1,347.292,69.818,-9.045,2.77
SILC,2012Q2,77.298,6.925,2.282,13.86
SILC,2012Q3,81.77,6.925,2.581,15.5101
